index,probability,label
3.0,0.7503942659684537,0
5.0,0.719874979083962,1
13.0,0.9311489989298484,0
17.0,0.7378543729650588,0
18.0,0.5693520041159625,0
22.0,0.5718023439269646,1
28.0,0.7625226443212026,1
31.0,0.6596164339305982,0
32.0,0.7985607821531621,0
33.0,0.5295489179712154,0
34.0,0.8808839332425428,0
35.0,0.8616800531580469,0
36.0,0.6802337372542953,1
37.0,0.8401593523015454,0
38.0,0.5405853315942144,0
39.0,0.8810026979416126,0
44.0,0.5137961575110312,1
46.0,0.7869367206328322,1
47.0,0.8686903581341545,0
48.0,0.7557693619018235,0
55.0,0.8766569161992381,0
57.0,0.6204824656012283,1
59.0,0.694347880263703,1
67.0,0.6135903040556909,0
70.0,0.6993691945867225,0
71.0,0.756415923598191,0
82.0,0.5384667415308181,1
83.0,0.533808491578076,0
93.0,0.6199971657607453,0
95.0,0.5650562456583539,0
98.0,0.9821043860085367,0
100.0,0.5053746445760532,0
104.0,0.5358281468573733,1
105.0,0.7182107792970366,1
108.0,0.8019910090540732,0
110.0,0.7500866341582317,1
118.0,0.5674458467512282,0
119.0,0.9642280514897742,0
122.0,0.6171865694085521,0
125.0,0.9003682283666717,0
127.0,0.5924253558516033,0
129.0,0.7426874772008614,0
136.0,0.5743255790602946,0
137.0,0.690438849318332,0
140.0,0.9087678939919727,0
141.0,0.6898776689524376,1
143.0,0.8626185801174826,0
144.0,0.6632887838498573,0
145.0,0.9511258747027257,0
148.0,0.9957887531000464,1
149.0,0.6992938924012034,1
150.0,0.6975008134411195,1
155.0,0.5932180489685547,0
160.0,0.5889683675732682,0
164.0,0.5922976010968379,1
166.0,0.8489144826122482,0
167.0,0.7372691329360093,0
168.0,0.6659220366164592,0
170.0,0.6449556488151043,1
173.0,0.974694982480335,1
175.0,0.63382619531084,0
178.0,0.9176171983336237,1
180.0,0.606357622168982,1
182.0,0.9350653320861076,0
190.0,0.7017589089804611,0
191.0,0.5233671482242659,0
192.0,0.9392073703041879,0
194.0,0.758135714995053,0
195.0,0.9999412732270396,1
197.0,0.9968347193336803,1
198.0,0.5103703030291722,0
203.0,0.7443002062945521,0
205.0,0.6618386586665544,0
206.0,0.5808325491601445,0
209.0,0.6021948721863527,0
211.0,0.9711265547620888,0
214.0,0.6838478282653313,1
217.0,0.6415930370686633,0
218.0,0.533562451512184,0
222.0,0.7584959427724869,0
224.0,0.5288266970919793,1
228.0,0.8673163589469938,1
229.0,0.5986752322268711,0
232.0,0.997336363940639,1
236.0,0.9470709302166633,0
242.0,0.8802043968029971,0
244.0,0.571180063020354,0
247.0,0.5730070576091367,0
248.0,0.9498106918968906,1
256.0,0.5852471316921529,1
258.0,0.7482063867368596,0
261.0,0.970028006251491,1
264.0,0.7847328535970974,1
269.0,0.8479256365066575,1
273.0,0.8800396325839587,0
275.0,0.7578068971786559,0
280.0,0.9631954946054325,0
285.0,0.6712817382396756,0
286.0,0.9440928834053238,0
287.0,0.900570543731652,0
289.0,0.8432724622447173,0
292.0,0.6319135347391134,0
293.0,0.6781275273342762,0
296.0,0.6317794766251336,1
297.0,0.6781150045747089,0
302.0,0.5182641393815274,1
306.0,0.8875593308845444,0
307.0,0.6827126888266737,1
321.0,0.5165134223827015,0
322.0,0.9657040372026734,1
323.0,0.5469019534057905,1
324.0,0.9867188069590641,1
325.0,0.7346885736231987,1
328.0,0.6717872346825331,0
329.0,0.5125638416054564,1
331.0,0.6126812103085885,1
332.0,0.5881839975953864,1
335.0,0.6087353150452675,0
337.0,0.5094202444120451,0
338.0,0.9662966799299487,1
339.0,0.7757144257202058,0
340.0,0.5834134755034489,0
343.0,0.584361555215914,0
346.0,0.966706700645166,0
347.0,0.9586965300997039,1
348.0,0.5965034098056947,1
351.0,0.5870095863985217,0
357.0,0.989270406882239,0
358.0,0.6818693039558466,0
365.0,0.8294116042283336,0
369.0,0.7142812187040524,0
372.0,0.6306446652182645,1
373.0,0.822598566909286,1
377.0,0.8318363968375796,1
379.0,0.7993021393404159,0
380.0,0.9341212015305265,1
381.0,0.9364957400267749,1
384.0,0.9862843573484688,0
386.0,0.6771496278027846,0
403.0,0.6573105579517543,1
404.0,0.6247968620378428,0
409.0,0.9697907403420012,0
411.0,0.5059343959039484,1
412.0,0.7489875674932298,1
417.0,0.8237527923084291,0
418.0,0.5666711522977679,0
419.0,0.9397904630156892,1
420.0,0.8077488435224934,1
421.0,0.9047151467084465,0
422.0,0.9049432610681155,0
425.0,0.7311159202709098,0
432.0,0.7321053077450836,0
437.0,0.8752611552716247,0
438.0,0.5818369388823084,0
439.0,0.6922507307430962,1
443.0,0.5826853611862769,1
445.0,0.7373979956547592,0
446.0,0.8551209560215095,1
447.0,0.7820742465862953,0
451.0,0.7194286505916896,0
452.0,0.766545801756578,1
455.0,0.7256810514193026,0
456.0,0.8805013011180343,0
461.0,0.7793252058194214,0
463.0,0.5097059065820836,1
465.0,0.6014345114479391,0
466.0,0.5676296535859162,0
467.0,0.7198933849909241,0
468.0,0.6002261543718508,1
469.0,0.8756388476910778,1
474.0,0.6576024226053363,0
475.0,0.5205967893475577,1
477.0,0.8320348505677497,0
478.0,0.9293623797528927,0
481.0,0.56564616138608,1
