index,probability,label
3.0,0.95,1
5.0,0.5035714285714286,0
6.0,0.8154761904761905,1
13.0,0.7,0
15.0,0.6178571428571429,1
17.0,0.552344872647454,0
18.0,0.9071428571428571,1
22.0,0.6069504329467291,1
28.0,0.938095238095238,1
31.0,0.6332186841754245,0
32.0,0.8333333333333333,1
33.0,0.6273809523809524,1
34.0,0.7505952380952382,0
35.0,0.7797619047619047,1
36.0,0.5386209971951846,1
37.0,0.6404761904761905,1
38.0,0.9043414919465366,0
39.0,0.9409225973353774,0
40.0,0.6077380952380953,1
44.0,0.7166224079847853,0
46.0,0.6785714285714286,0
47.0,0.7785714285714286,0
48.0,0.8104761904761904,1
55.0,0.7071428571428572,0
57.0,0.8392857142857143,0
59.0,0.5557142857142857,0
67.0,0.8964285714285715,1
70.0,0.7892857142857143,1
71.0,0.5095238095238095,1
74.0,0.8705422326761609,0
78.0,0.8916400746046672,0
82.0,0.9333020884793403,0
83.0,0.5676458877111797,0
85.0,0.761577922077922,0
86.0,0.9357142857142857,0
93.0,0.9857142857142858,1
95.0,0.6988095238095239,1
98.0,0.5746181452050904,1
100.0,0.9761008253633245,0
104.0,0.6458333333333334,0
105.0,0.8017857142857143,0
108.0,0.6947880859621413,1
110.0,0.6277695838773604,1
111.0,0.5642857142857143,0
118.0,0.7095238095238094,1
119.0,0.9428571428571428,1
121.0,0.777535058224609,0
122.0,0.9642857142857143,1
125.0,0.7863095238095239,1
127.0,0.5714285714285714,1
129.0,0.5928571428571429,0
131.0,0.6142857142857143,0
136.0,0.8678571428571429,1
137.0,0.6845238095238095,1
140.0,0.6642857142857143,0
141.0,0.7893500643500643,1
143.0,0.8678571428571429,1
144.0,0.8880952380952382,1
145.0,0.8428571428571429,1
147.0,0.6452380952380953,1
148.0,0.830952380952381,0
149.0,0.888095238095238,0
150.0,0.8860220249971117,0
155.0,0.9880952380952379,1
160.0,0.5416666666666667,1
162.0,0.8057838520428915,0
164.0,0.8402974819325161,0
166.0,0.6738095238095237,1
167.0,0.692857142857143,0
168.0,0.9428571428571428,1
170.0,0.7391666666666666,1
173.0,0.6809523809523809,0
175.0,0.9511904761904764,1
176.0,0.8177507824194877,0
178.0,0.6135714285714287,0
179.0,0.7584989107093177,0
180.0,0.7495822607493263,0
182.0,0.5730952380952381,1
187.0,0.7839427297749754,0
190.0,0.6866145417187649,0
191.0,0.8571428571428571,0
192.0,0.5089285714285714,1
194.0,0.8071428571428572,1
195.0,0.8964285714285715,0
197.0,0.9476190476190478,0
198.0,0.5226571370646159,0
199.0,0.8821428571428571,1
203.0,0.9857142857142858,1
205.0,0.6422619047619047,1
206.0,0.9440476190476191,1
208.0,0.6678571428571428,0
209.0,0.9103965549246897,0
211.0,0.8535714285714285,1
214.0,0.6207350392297212,0
217.0,0.7753851540616246,0
218.0,0.6805048555048554,0
222.0,0.6639150882570046,1
224.0,0.8375,1
225.0,0.8309680871089539,0
228.0,0.9928571428571429,1
229.0,0.975,1
232.0,0.9314800499983554,0
234.0,0.8540316629959063,0
236.0,0.5166666666666666,0
241.0,0.95209660429839,0
242.0,0.7321428571428571,1
244.0,0.8482363038043815,0
247.0,0.8676805235368521,0
248.0,0.95,0
256.0,0.539622503546203,1
258.0,0.8369047619047619,0
260.0,0.822987603313118,0
261.0,0.9854667609618104,0
264.0,0.8642857142857143,0
269.0,0.5023809523809525,1
273.0,0.7571428571428571,0
275.0,0.5376190476190477,0
280.0,0.7453645174884113,1
285.0,0.9595238095238096,1
286.0,0.7785714285714286,1
287.0,0.6214285714285714,1
289.0,0.7184451991868915,1
290.0,0.8652948270774,0
292.0,0.6988095238095238,0
293.0,1.0,1
296.0,0.8928571428571429,0
297.0,0.6535714285714286,0
302.0,0.6480952380952381,0
306.0,0.7991484271462715,1
307.0,0.973997696886864,0
308.0,0.8821428571428571,1
309.0,0.867843109738984,0
314.0,0.7295926761610246,0
320.0,0.990473553457604,0
321.0,0.8951354034135055,0
322.0,0.9857142857142858,1
323.0,0.95,1
324.0,0.9273809523809522,0
325.0,0.6217950678271779,0
328.0,0.7714285714285715,0
329.0,0.797998439425285,0
331.0,0.5541629020970635,0
332.0,0.9107625482625483,1
333.0,0.8088576656047307,0
335.0,0.6325,1
337.0,0.7476190476190475,1
338.0,0.5785714285714286,0
339.0,0.9392857142857143,1
340.0,0.8321428571428572,1
341.0,0.975,1
343.0,0.9154761904761907,1
346.0,0.825,0
347.0,0.5654761904761904,0
348.0,0.6191205053449951,1
351.0,0.5672619047619047,0
357.0,0.5357142857142857,0
358.0,0.8005302340668196,1
365.0,0.6371230396262887,1
369.0,0.7773809523809524,1
372.0,0.637615232317856,0
373.0,0.8797619047619047,1
377.0,0.8448903818953324,1
379.0,0.5714285714285714,1
380.0,0.775,0
381.0,0.8928571428571429,0
383.0,0.9523756415689992,0
384.0,0.8166666666666667,1
386.0,0.7625,1
402.0,0.5630952380952382,1
403.0,0.975,1
404.0,0.9196428571428571,0
405.0,0.5714285714285714,1
409.0,0.7988095238095239,1
410.0,0.896262350427945,0
411.0,0.9566826889633289,0
412.0,0.6425237859805778,0
413.0,0.6392857142857142,1
417.0,0.5590066725232788,0
418.0,0.8545342295549371,0
419.0,0.9392857142857143,0
420.0,0.9154761904761907,1
421.0,0.9033333333333333,1
422.0,0.9376044879073654,0
423.0,0.7806308049535603,0
424.0,0.7880952380952381,1
425.0,0.7833333333333332,1
430.0,0.605952380952381,1
432.0,0.7011904761904763,1
437.0,0.8688859758970225,0
438.0,0.8357142857142857,1
439.0,0.7272055192366854,0
443.0,0.9478092493957937,0
445.0,0.5273809523809524,0
446.0,0.7871522866572374,1
447.0,0.8380952380952381,1
451.0,0.825,1
452.0,0.653915641468241,0
455.0,0.7392857142857143,1
456.0,0.9178571428571428,1
459.0,0.5754582934610896,0
461.0,0.6076190476190476,1
463.0,0.9768581053744246,0
465.0,0.9142857142857143,1
466.0,0.925,0
467.0,0.5380952380952381,1
468.0,0.6716394397679173,1
469.0,0.9261904761904761,1
474.0,0.5148941837883823,1
475.0,0.9170331495045557,0
477.0,0.5689889344336642,1
478.0,0.7845238095238096,1
481.0,0.7394240306619276,0
483.0,0.9464285714285714,1
484.0,0.5994047619047619,0
486.0,0.8065939358055768,0
487.0,0.9714285714285714,1
489.0,0.7059523809523809,1
490.0,0.8254010139078328,0
493.0,0.5428571428571428,0
496.0,0.7115546975546976,0
497.0,0.9798308190234934,0
500.0,0.9818953323903818,0
503.0,0.6666666666666666,1
504.0,0.5916666666666668,0
506.0,0.6125,0
509.0,0.7857142857142857,0
510.0,0.95,1
511.0,0.8476190476190476,1
513.0,0.7654761904761905,1
517.0,0.6589285714285714,0
518.0,0.5275697701466557,0
526.0,0.6244902532005941,0
528.0,0.9357142857142857,0
529.0,0.7916666666666667,0
530.0,0.7964285714285714,1
532.0,0.9416666666666665,1
533.0,0.8023809523809523,0
534.0,0.7785714285714286,1
536.0,0.6814285714285715,0
539.0,0.9780155755052629,0
540.0,0.644047619047619,1
542.0,0.5219047619047619,1
543.0,0.5011904761904761,1
545.0,0.8690476190476191,1
547.0,0.721972835576123,0
549.0,0.5767857142857142,1
551.0,0.7845238095238096,0
562.0,0.7464285714285714,0
564.0,0.7439165574486676,0
565.0,0.7435714285714285,1
567.0,0.8517116503662915,0
568.0,0.6399079776292192,0
571.0,0.9642857142857143,1
573.0,0.5869047619047618,0
576.0,0.5095238095238096,0
578.0,0.6312358771778149,1
580.0,0.707392013983722,0
583.0,0.6839285714285714,0
585.0,0.8654761904761904,0
586.0,0.9604667609618105,0
587.0,0.7821428571428571,1
589.0,0.7684523809523809,1
594.0,0.9842498251891643,0
595.0,0.6,0
597.0,0.9497811682126047,0
599.0,0.6107414448669202,1
600.0,0.9442716394640801,0
601.0,0.8261904761904763,0
604.0,0.8714285714285714,1
608.0,0.5726190476190476,0
611.0,0.7623983724836195,1
613.0,0.8708731916474542,0
617.0,0.6535714285714286,1
622.0,0.64,0
625.0,0.8364459163804253,0
628.0,0.6880952380952382,0
629.0,0.7607142857142857,1
630.0,0.7285714285714285,0
631.0,0.5091830014008406,1
634.0,0.5958874458874459,1
635.0,0.7357142857142858,1
641.0,0.5452380952380953,1
642.0,0.7321428571428571,0
644.0,0.5019047619047619,1
647.0,0.5823720835012641,0
648.0,0.9214285714285714,0
651.0,0.852421970998977,0
653.0,0.5184821993433766,1
654.0,0.7620753253361162,0
655.0,0.7769260456141095,0
656.0,0.9452380952380951,0
665.0,0.9096234895617341,0
668.0,0.9535714285714286,1
669.0,0.85,0
670.0,0.9571428571428572,1
672.0,0.9842107880584126,0
675.0,0.7720238095238094,0
676.0,0.7023809523809523,1
678.0,0.9392857142857143,1
679.0,0.6767857142857143,0
683.0,0.7066666666666666,0
684.0,0.8127790788229342,0
686.0,0.9642857142857143,1
687.0,0.7208333333333332,0
694.0,0.8976190476190476,0
695.0,0.9,0
697.0,0.8711515307374894,0
704.0,0.8404761904761904,1
709.0,0.5307572411711204,0
710.0,0.8997524752475248,0
716.0,0.9303390328184005,0
717.0,0.6230343300110741,1
718.0,0.5223809523809523,0
723.0,0.8,1
727.0,0.9464285714285714,1
729.0,0.7503401360544218,0
736.0,0.6778571428571429,0
737.0,0.8505248869328597,0
738.0,0.9642857142857143,1
742.0,0.7062989849690529,0
745.0,0.6125,1
746.0,0.8446428571428571,0
749.0,0.9817682557736687,0
751.0,0.6785714285714286,0
752.0,0.5988095238095239,1
754.0,0.6940476190476191,1
756.0,0.7928571428571428,1
761.0,0.6725650823473768,0
765.0,0.6916008940507531,0
770.0,0.8453694795265896,0
