index,probability,label
3,0.710250188461374,0
5,0.6920926056932,1
6,0.5189377120503066,1
7,0.8256062557099282,0
9,0.527961204173906,1
13,0.91848295543051,0
15,0.668517113274095,1
16,0.716246019305784,0
17,0.6467101554920401,0
18,0.6308378003552046,1
21,0.9162318222807857,0
22,0.6287599292901285,1
25,0.7709992306430398,0
26,0.515831064627393,0
27,0.8231688779574114,0
28,0.8597811644069684,1
29,0.8561077629986648,0
31,0.6543280994844369,0
32,0.8622883431943149,0
33,0.5980704455690373,1
34,0.9158087498068114,0
35,0.84123461606793,0
36,0.6310039965333457,1
37,0.7288442987412389,0
38,0.6503378744216411,1
39,0.7964664860334161,0
40,0.9608237961899556,1
44,0.6462366417286787,1
46,0.6160552694968375,1
47,0.7848894825820654,0
48,0.8205230260254204,0
51,0.9974393372742856,0
54,0.769582031368573,0
55,0.860994603713046,0
57,0.5740147224491248,1
58,0.8858444113044911,0
59,0.5742846695780566,1
67,0.5421417211079396,0
70,0.6179249968847259,0
71,0.8234917057685466,0
73,0.8730777430488224,1
74,0.9189156575364568,0
75,0.9732495089089399,0
78,0.5173314477910047,1
79,0.8843556782528924,1
81,0.5340851633867072,0
82,0.6621243634115367,1
83,0.5389392690158422,1
84,0.7215476644975812,0
85,0.9526039134691301,0
86,0.6516519162135016,0
89,0.9789280289790722,0
91,0.6938515198139772,0
93,0.5671856558451257,1
95,0.5469954053725545,1
96,0.979491102006853,0
97,0.9676347654078468,1
98,0.9583801482905728,0
99,0.6917375682025221,0
100,0.602402925544401,1
104,0.6950649092286273,1
105,0.5507721855643579,0
108,0.768836362712148,0
109,0.597822962015913,1
110,0.7727369849542192,1
111,0.9764171303665661,0
114,0.7380877135778583,0
116,0.751980961938987,0
118,0.5244011317809444,0
119,0.948855659776837,0
121,0.7159321503210385,0
122,0.5402778264381117,0
125,0.8481812495432506,0
127,0.5975139212806888,0
128,0.668447985035234,0
129,0.7647800286062861,0
131,0.6911868801714702,0
135,0.6804183515365131,0
136,0.5295274532658506,1
137,0.6288049573858536,0
140,0.8649715814942815,0
141,0.801374964065353,1
143,0.9130614607751758,0
144,0.8374145460797552,0
145,0.9282810479604992,0
147,0.999999226266918,1
148,0.9767477183372646,1
149,0.592975601546261,0
150,0.8899148883455001,1
151,0.9805044137416189,0
154,0.7483176635383262,0
155,0.5342893659488024,1
158,0.8894677182118413,0
160,0.6332174414329923,1
162,0.5081088227813257,0
164,0.7337934366812323,1
166,0.8293076972739031,0
167,0.738267727777125,0
168,0.7263755736419873,0
169,0.7145917651622347,0
170,0.6366192222306581,1
173,0.9265277213117923,1
175,0.5,1
176,0.5894891713240933,0
178,0.9027579299790072,1
179,0.9286266248897449,0
180,0.6791185811007837,1
182,0.9018319905884895,0
186,0.6329214815283911,1
187,0.6992214234682481,0
189,0.566702345811833,0
190,0.6385942238156268,0
191,0.6750293202141466,1
192,0.9594612123020774,0
194,0.6033388310501381,0
195,0.9999941635349084,1
196,0.7667471660108177,0
197,0.959835919831919,1
198,0.5783406030722883,1
199,0.580009719640702,0
203,0.5609539860706669,0
205,0.5972083795299815,0
