index,probability,label
0,0.7659916558263136,0
1,0.6412099586602478,0
2,0.6893159551971515,0
3,0.6253155630923244,0
4,0.8290175026797513,1
5,0.5628170049086103,1
6,0.5962487734226585,0
7,0.5819557586183841,0
8,0.5317025371562324,0
9,0.5684867503969242,1
10,0.7115582122520713,1
11,0.5487261185169631,1
12,0.741221544358591,1
13,0.7516509884434383,0
14,0.5682464976517216,1
15,0.5022976278304623,0
16,0.5153690510765521,1
17,0.5615439008558262,0
18,0.5848081164915574,1
19,0.5962557108774307,0
20,0.5535764158567564,0
21,0.6907620188504119,0
22,0.5913060398827676,1
23,0.7652904980425748,0
24,0.6448116157463113,0
25,0.5556541738750231,0
26,0.5431349666657499,1
27,0.632695296915694,0
28,0.5806825100254205,1
29,0.6647294640080794,0
30,0.6510733054261669,0
31,0.5747521913188764,0
32,0.5874214660076909,0
33,0.597220201206062,1
34,0.6884118152186898,0
35,0.7060336404418965,0
36,0.6446497682992735,1
37,0.5786720151489495,0
38,0.5511172664590694,1
39,0.6334992550290286,0
40,0.6721910809369319,1
41,0.6150371824205265,0
42,0.5777461640008443,0
43,0.7078059182659192,0
44,0.5699112215858841,1
45,0.5142236255221586,0
46,0.5521952323797423,0
47,0.596589881885644,0
48,0.5157514752453927,0
49,0.6683564957197669,1
50,0.6807902928084479,0
51,0.7381159858934723,0
52,0.5596454369312972,1
53,0.5709245586010528,0
54,0.5607369097894808,0
55,0.6165753301609037,0
56,0.5089781285115299,1
57,0.5873643741325256,1
58,0.6577682359198878,0
59,0.5369919595768278,0
60,0.6990293226804635,1
61,0.7395716359484654,0
62,0.827994969070655,1
63,0.5822445793301501,0
64,0.7134418737887909,0
65,0.6834864924601496,0
66,0.8236829730138935,0
67,0.5750468328011651,1
68,0.6651014696400916,0
69,0.8767634299352923,0
70,0.5747022903142169,0
71,0.6176623331037847,0
72,0.7287686739108749,1
73,0.7159990961028905,1
74,0.6760849612243602,0
75,0.6671354313002011,0
76,0.7401235104314383,0
77,0.7347592872686615,0
78,0.53150875909731,1
79,0.6771512546488531,1
80,0.7211428320260002,0
81,0.5408733264249682,1
82,0.5533542553160822,1
83,0.5090048210363146,0
84,0.5314367891906614,0
85,0.7631488699564009,0
86,0.508600478346942,1
87,0.5692717148080098,0
88,0.721890778596249,0
89,0.7209627174038842,0
90,0.5501031711693029,0
91,0.5124404012979709,1
92,0.5580966522089827,0
93,0.5064570914213786,1
94,0.5398893811923741,1
95,0.5267852162768726,1
96,0.6745448991283931,0
97,0.517081171990926,1
98,0.6584565328080789,0
99,0.5537507175377416,0
100,0.5545404824886724,1
101,0.5606945288402785,0
102,0.7025104214055828,0
103,0.5091458133158907,1
104,0.5349245830789425,1
105,0.677174792831752,0
106,0.5695296335337077,0
107,0.5532851986073427,1
108,0.505770764514106,1
109,0.5507251943142797,1
110,0.6478240988229466,1
111,0.6343806251444961,0
112,0.667422990855717,0
113,0.8727611369434805,0
114,0.5183876651700053,1
115,0.627081531308705,0
116,0.5686658544685874,0
117,0.7656224386828969,1
118,0.5483757127410782,1
119,0.6843664643098375,0
120,0.6402549228518699,0
121,0.549773716087862,0
122,0.5166633844779676,0
123,0.5461393959867225,0
124,0.7631645576519099,0
125,0.5879325179878123,0
126,0.7146354333839315,0
127,0.6142344283709857,0
128,0.6062613387204757,0
129,0.613176579941136,0
130,0.5142406893609632,0
131,0.5107432975966294,1
132,0.7244576685270462,0
133,0.5719026461703207,0
134,0.648894130246855,0
135,0.5942892383120804,0
136,0.5493814465394367,0
137,0.5954346527583195,0
138,0.5179484460171134,0
139,0.7697927486870483,0
140,0.6168633005057209,0
141,0.5995843168050455,1
142,0.7048709191372932,0
143,0.5507148596066689,0
144,0.5290527369829997,0
145,0.6797722099301331,0
146,0.6553994226960909,0
147,0.8907279751040679,1
148,0.6765580401570153,1
149,0.6216404918852351,0
150,0.5308489141154031,0
151,0.7575312200459493,0
152,0.577186468578333,0
153,0.6167918180315054,0
154,0.566209667740265,0
155,0.5573928619424958,0
156,0.8128061506506155,1
157,0.8352746737216236,0
158,0.6482199674623597,0
159,0.6739056412890762,0
160,0.6062279886145481,1
161,0.6721408337464468,0
162,0.5784826673595423,1
163,0.7144136943251226,0
164,0.5388372316869642,0
165,0.8328864991549778,0
166,0.6037932626821403,0
167,0.5709894360859609,0
168,0.6077258992191152,0
169,0.6041588132909834,0
170,0.5759003120605193,1
171,0.8124703096549182,0
172,0.5601724708248613,0
173,0.589968493815908,1
174,0.5968447249443298,0
175,0.5671548735197967,0
176,0.5166432926684659,0
177,0.6833756797148967,0
178,0.6378700831350257,1
179,0.5889518009996093,0
180,0.6178931068406729,1
181,0.6554551853105933,0
182,0.6770641784373015,0
183,0.5378236285525847,1
184,0.6427481351575834,0
185,0.6097895262538582,0
186,0.6209659466008268,0
187,0.5094784041271426,1
188,0.6092172070007993,0
189,0.5843966120903505,0
190,0.5453501996700163,1
191,0.6074157916229906,1
192,0.7317975581426345,0
193,0.5775080681999634,0
194,0.5043542528714441,1
195,0.6826779939314328,1
196,0.5594878561148278,0
197,0.546584762643242,1
198,0.5054015469306423,0
199,0.6467166112851582,0
200,0.5680344771070717,0
201,0.6164952875155612,0
202,0.671928933158946,1
203,0.5659686073164668,0
204,0.7649588658520798,1
205,0.5523202970692743,0
206,0.5664096117499966,0
207,0.6153340759565429,0
208,0.5100529314102118,1
209,0.5421314054418698,0
210,0.6473547302266578,1
211,0.7219770427668066,0
212,0.7530730158107859,0
213,0.5146457035225377,0
214,0.7005962282057009,1
215,0.6531993749784116,1
216,0.7284424049435307,0
217,0.55701344855912,0
218,0.5657439756373964,1
219,0.640336055608401,0
220,0.7344959478902764,0
221,0.6970259893714676,0
222,0.5230170375889058,1
223,0.5867719534684459,0
224,0.6265998395286251,1
225,0.5429343279452293,1
226,0.6046853310783442,0
227,0.692259077516941,0
228,0.7271951379829269,1
229,0.554009785900183,1
230,0.573283926727163,1
231,0.5993348632176978,0
232,0.9041658861895502,1
233,0.7188529895356138,1
234,0.5167111293119935,0
235,0.6574888252566664,0
236,0.7441866237201689,0
237,0.7451390886980347,0
238,0.85568950505527,0
239,0.8126279858039278,1
240,0.6463483219042583,0
241,0.5113575980972446,1
